video_id,execution_date,channel_id,channel_name,title,content_format,views_delta,engagement_rate,comment_rate,video_age_days,duration_bucket,alpha_score,opportunity_score,trend_burst_score,evergreen_score,packaging_problem_score,metric_confidence_score,channel_momentum_score,channel_relative_success_score,title_length_chars,has_number,has_question,has_ai_word,has_finance_word,metadata_changed
WBBOTxvDook,2026-05-18T12:49:30.314781+00:00,UCF0L4jd9LcSIxsj5gKITMqQ,Jaime Higuera,Céntrate en tu objetivo principal #shorts,shorts,0.0,0.067461,0.001084,23.866994,short,21.674739,26.25077,,,68.710242,100.0,91.346154,20.102398,41.0,False,False,False,False,False
weyrpnOTB-A,2026-05-18T12:49:30.314781+00:00,UCF0L4jd9LcSIxsj5gKITMqQ,Jaime Higuera,Así generaría 10000€ al mes #shorts,shorts,0.0,0.118294,0.000262,23.888105,short,23.067154,27.991414,,,71.110862,100.0,91.346154,20.102398,35.0,True,False,False,False,False
Jlw306k4Sv0,2026-05-18T12:49:30.314781+00:00,UCF0L4jd9LcSIxsj5gKITMqQ,Jaime Higuera,Te recomiendo esto #shorts,shorts,0.0,0.050938,0.001787,23.909055,short,20.47404,24.750144,,,66.455467,100.0,91.346154,20.102398,26.0,False,False,False,False,False
jKwIvjb9kgM,2026-05-18T12:49:30.314781+00:00,UCF0L4jd9LcSIxsj5gKITMqQ,Jaime Higuera,Estas personas están atrapadas #shorts,shorts,0.0,0.081166,0.000723,23.950177,short,22.288396,27.01833,,,71.12635,100.0,91.346154,20.102398,38.0,False,False,False,False,False
kyojR7HQsVs,2026-05-18T12:49:30.314781+00:00,UCF0L4jd9LcSIxsj5gKITMqQ,Jaime Higuera,Esto es la fatiga de decisiones #shorts,shorts,0.0,0.061069,0.001527,23.972261,short,21.280141,25.75814,,,69.465276,100.0,91.346154,20.102398,39.0,False,False,False,False,False
SxYWhC51qFo,2026-05-18T12:49:30.314781+00:00,UCF0L4jd9LcSIxsj5gKITMqQ,Jaime Higuera,Me voló la cabeza cuando Jaime Higuera dijo esto #shorts,shorts,0.0,0.058931,0.000487,24.908777,short,21.069262,25.499638,,,58.045555,100.0,91.346154,20.102398,56.0,False,False,False,False,False
ymxpml7CipE,2026-05-18T12:49:30.314781+00:00,UCF0L4jd9LcSIxsj5gKITMqQ,Jaime Higuera,genera así 1000€ al mes fácil #shorts,shorts,0.0,0.064535,0.000571,24.949923,short,21.428141,25.948446,,,61.55743,100.0,91.346154,20.102398,37.0,True,False,False,False,False
LikC_lxkVEg,2026-05-18T12:49:30.314781+00:00,UCF0L4jd9LcSIxsj5gKITMqQ,Jaime Higuera,Este es el activo más valioso que puedes poseer #shorts,shorts,0.0,0.09079,0.001143,24.992203,short,22.504572,27.294197,,,78.515354,100.0,91.346154,20.102398,55.0,False,False,False,False,False
TCGbMJYgaYA,2026-05-18T12:49:30.314781+00:00,UCF0L4jd9LcSIxsj5gKITMqQ,Jaime Higuera,Estos hábitos están destrozando tu testosterona  #shorts,shorts,0.0,0.06284,0.000628,25.033777,short,21.319831,25.813479,,,61.810398,100.0,91.346154,20.102398,56.0,False,False,False,False,False
xSS2WTAglww,2026-05-18T12:49:30.314781+00:00,UCF0L4jd9LcSIxsj5gKITMqQ,Jaime Higuera,Que te rompan el corazón es lo mejor que te puede pasar en la vida #shorts,shorts,0.0,0.076974,0.002313,25.075062,short,22.009154,26.675339,,,78.845761,100.0,91.346154,20.102398,74.0,False,False,False,False,False
3wJvtiigDcg,2026-05-18T12:49:30.314781+00:00,UCF0L4jd9LcSIxsj5gKITMqQ,Jaime Higuera,Que te rompan el corazón es lo mejor que te puede pasar #shorts,shorts,0.0,0.085187,0.001131,25.200964,short,22.332125,27.079672,,,76.766516,100.0,91.346154,20.102398,63.0,False,False,False,False,False
AWWSm291p7c,2026-05-18T12:49:30.314781+00:00,UCF0L4jd9LcSIxsj5gKITMqQ,Jaime Higuera,Que te rompan el corazon es lo mejor que te puede pasar #shorts,shorts,0.0,0.083402,0.001245,25.784205,short,22.242575,26.970465,,,77.242767,100.0,91.346154,20.102398,63.0,False,False,False,False,False
GQtuLY1Qs1Q,2026-05-18T12:49:30.314781+00:00,UCF0L4jd9LcSIxsj5gKITMqQ,Jaime Higuera,Así es como se ha creado un protocolo de cómo vivir hasta los 100 años #shorts,shorts,0.0,0.035116,0.00108,25.825814,short,17.924388,21.572918,,,53.70508,100.0,91.346154,20.102398,78.0,True,False,False,False,False
izQP0WI1i9A,2026-05-18T12:49:30.314781+00:00,UCF0L4jd9LcSIxsj5gKITMqQ,Jaime Higuera,Por esto una marca de ropa e-commerce es muy difícil  #shorts,shorts,0.0,0.029425,0.000228,25.866867,short,16.301133,19.544031,,,37.078854,100.0,91.346154,20.102398,61.0,False,False,False,False,False
hx45I5QyAFw,2026-05-18T12:49:30.314781+00:00,UCF0L4jd9LcSIxsj5gKITMqQ,Jaime Higuera,Por esto que te rompan el corazón es una de las mejores cosas que te puede pasar en la vida #shorts,shorts,0.0,0.081468,0.001501,25.908418,short,22.184318,26.898196,,,78.295942,100.0,91.346154,20.102398,99.0,False,False,False,False,False
cRKwXRLqKQM,2026-05-18T12:49:30.314781+00:00,UCF0L4jd9LcSIxsj5gKITMqQ,Jaime Higuera,Así deberían pensar los fundadores de e-commerce #shorts,shorts,0.0,0.028335,0.00059,25.929946,short,15.838317,18.96579,,,42.753867,100.0,91.346154,20.102398,56.0,False,False,False,False,False
VsjETURd7No,2026-05-18T12:49:30.314781+00:00,UCF0L4jd9LcSIxsj5gKITMqQ,Jaime Higuera,Esto es un embudo de venta #shorts,shorts,0.0,0.044975,0.001666,25.950351,short,19.636932,23.714149,,,63.218503,100.0,91.346154,20.102398,34.0,False,False,False,False,False
vyUuhcDRcf4,2026-05-18T12:49:30.314781+00:00,UCF0L4jd9LcSIxsj5gKITMqQ,Jaime Higuera,Me voló la cabeza cuando Jaime Higuera dijo esto #shorts,shorts,0.0,0.040343,0.000789,25.991485,short,18.932658,22.833986,,,53.78381,100.0,91.346154,20.102398,56.0,False,False,False,False,False
50Esq3fgXzA,2026-05-18T12:49:30.314781+00:00,UCF0L4jd9LcSIxsj5gKITMqQ,Jaime Higuera,Existe otra forma de comenzar un negocio  #shorts,shorts,0.0,0.081094,0.001725,26.638534,short,22.126979,26.82958,,,79.195529,100.0,91.346154,20.102398,49.0,False,False,False,False,False
-rDMPyp2tvQ,2026-05-18T12:49:30.314781+00:00,UCF0L4jd9LcSIxsj5gKITMqQ,Jaime Higuera,Esto hice para generar 72.000€ #shorts,shorts,0.0,0.07476,0.00089,26.659379,short,21.867856,26.505759,,,69.889902,100.0,91.346154,20.102398,38.0,True,False,False,False,False
vW1rzDI4KhM,2026-05-18T12:49:30.314781+00:00,UCF0L4jd9LcSIxsj5gKITMqQ,Jaime Higuera,Me cambió la vida cuando Jaime Higuera dijo esto #shorts,shorts,0.0,0.045427,0.001504,26.700571,short,19.661464,23.747931,,,62.627383,100.0,91.346154,20.102398,56.0,False,False,False,False,False
SZLTZDoVcfA,2026-05-18T12:49:30.314781+00:00,UCF0L4jd9LcSIxsj5gKITMqQ,Jaime Higuera,Haz esto si estás estancado en 0 euros #shorts,shorts,0.0,0.089663,0.000857,26.721832,short,22.376,27.141185,,,75.433268,100.0,91.346154,20.102398,46.0,True,False,False,False,False
5aR4agCS1OM,2026-05-18T12:49:30.314781+00:00,UCF0L4jd9LcSIxsj5gKITMqQ,Jaime Higuera,Tómatelo como algo personal #shorts,shorts,0.0,0.056719,0.001094,26.742585,short,20.836563,25.21697,,,64.461405,100.0,91.346154,20.102398,35.0,False,False,False,False,False
wm1qu3D9-ho,2026-05-18T12:49:30.314781+00:00,UCF0L4jd9LcSIxsj5gKITMqQ,Jaime Higuera,Sonar como un CEO tiene que ver con como tomas las decisiones #shorts,shorts,0.0,0.066715,0.000483,27.158476,short,21.421624,25.949877,,,61.048911,100.0,91.346154,20.102398,69.0,False,False,False,False,False
tLlucpJbi5E,2026-05-18T12:49:30.314781+00:00,UCiqJoWIT-vm-hJoXilFGiUQ,Inversión Inteligente - Alain Cortés,La retención de ISR en tus ganancias de Revolut,shorts,0.0,0.028027,0.002242,20.814066,short,16.137866,19.307089,,,66.904615,91.25,74.519231,50.107788,47.0,False,False,False,False,False
saLXbA_OCkE,2026-05-18T12:49:30.314781+00:00,UCiqJoWIT-vm-hJoXilFGiUQ,Inversión Inteligente - Alain Cortés,Beneficios de Revolut: interés diario y capital,shorts,0.0,0.031603,0.0,21.451045,short,17.377304,20.861946,,,49.645968,91.25,74.519231,50.107788,47.0,False,False,False,False,False
MCnA_GAeAfg,2026-05-18T12:49:30.314781+00:00,UCiqJoWIT-vm-hJoXilFGiUQ,Inversión Inteligente - Alain Cortés,Revolut: tasas de interés y ganancias diarias,shorts,0.0,0.024348,0.0,21.555212,short,14.444917,17.197324,,,37.06982,91.25,74.519231,50.107788,45.0,False,False,False,False,False
kLhNERKdwd4,2026-05-18T12:49:30.314781+00:00,UCiqJoWIT-vm-hJoXilFGiUQ,Inversión Inteligente - Alain Cortés,Revolut: ¿vale la pena invertir grandes sumas?,shorts,0.0,0.027225,0.001047,21.688268,short,15.800023,18.892289,,,59.31556,91.25,74.519231,50.107788,46.0,False,True,False,True,False
YNW_D7b60I4,2026-05-18T12:49:30.314781+00:00,UCiqJoWIT-vm-hJoXilFGiUQ,Inversión Inteligente - Alain Cortés,Revolut: Gana 5 mil pesos en un año con interés compuesto,shorts,0.0,0.026144,0.0,23.409379,short,15.146543,18.087734,,,41.238637,91.25,74.519231,50.107788,57.0,True,False,False,False,False
MOpYEt-XfaU,2026-05-18T12:49:30.314781+00:00,UCiqJoWIT-vm-hJoXilFGiUQ,Inversión Inteligente - Alain Cortés,Invierte 50 mil en Revolut y esto ganarás,shorts,0.0,0.019384,0.002281,23.576045,short,11.706107,13.788227,,,48.422427,91.25,74.519231,50.107788,41.0,True,False,False,False,False
G1xuyxMOUNM,2026-05-18T12:49:30.314781+00:00,UCiqJoWIT-vm-hJoXilFGiUQ,Inversión Inteligente - Alain Cortés,¿Cómo se calculan tus rendimientos en Revolut?,shorts,0.0,0.014393,0.000685,23.738175,short,8.684464,10.01216,,,27.348601,91.25,74.519231,50.107788,46.0,False,True,False,False,False
sZoT8IoDJTU,2026-05-18T12:49:30.314781+00:00,UCiqJoWIT-vm-hJoXilFGiUQ,Inversión Inteligente - Alain Cortés,Finsus: Alto rendimiento y estabilidad para tu dinero,shorts,0.0,0.024251,0.0,24.826045,short,14.156427,16.858172,,,36.517419,91.25,74.519231,50.107788,53.0,False,False,False,True,False
wlOrP9Q1akA,2026-05-18T12:49:30.314781+00:00,UCiqJoWIT-vm-hJoXilFGiUQ,Inversión Inteligente - Alain Cortés,"Nu: Tasas a la baja, pero ¿qué hay en la 'cajita turbo'?",shorts,0.0,0.019737,0.0,24.888059,short,11.793295,13.904574,,,26.545813,91.25,74.519231,50.107788,56.0,False,True,False,False,False
wvJLjIR3nRI,2026-05-18T12:49:30.314781+00:00,UCiqJoWIT-vm-hJoXilFGiUQ,Inversión Inteligente - Alain Cortés,Supertasas: ¡La SOFIPO más sólida y con regalo!,shorts,0.0,0.033285,0.0,25.826045,short,17.542342,21.095361,,,51.605184,91.25,74.519231,50.107788,47.0,False,False,False,False,False
nIrSjC_gsk8,2026-05-18T12:49:30.314781+00:00,UCiqJoWIT-vm-hJoXilFGiUQ,Inversión Inteligente - Alain Cortés,Alerta SOFIPO: NICAP CATEGORIA 2 ¿Quién es?,shorts,0.0,0.022187,0.0,26.492712,short,12.980674,15.396114,,,31.948498,91.25,74.519231,50.107788,43.0,True,True,False,False,False
x0HFad-M2iE,2026-05-18T12:49:30.314781+00:00,UC30ajuhy8cViP2DiM1QLjmg,98grados,La gente no me creyó cuando les enseñé la optimización de la laptop #laptop #windows,shorts,0.0,0.0963,0.001391,20.529355,short,23.010176,27.894825,,,82.611895,73.75,72.596154,32.821342,84.0,False,False,False,False,False
y3HkZSayX2s,2026-05-18T12:49:30.314781+00:00,UC30ajuhy8cViP2DiM1QLjmg,98grados,Decisión por apariencia es mala decisión (probablemente) #smartphone #iphone #apple,shorts,0.0,0.053976,0.001108,21.451497,short,20.970444,25.353375,,,64.171007,73.75,72.596154,32.821342,83.0,False,False,False,False,False
W1js1spTUPs,2026-05-18T12:49:30.314781+00:00,UCWn_0MmgojB711LFX-jaCDQ,El Rincón Del Dev,Así puedes crear tus MVP en un día 👀 #desarrolloweb #programacion #programador,shorts,0.0,0.021951,0.000348,20.840328,short,13.280064,15.735076,,,31.228312,79.0,86.057692,6.884937,78.0,False,False,False,False,False
ZVnXmeZZDw0,2026-05-18T12:49:30.314781+00:00,UCWn_0MmgojB711LFX-jaCDQ,El Rincón Del Dev,"Sí, funciona, puedes encontrarlo buscando caveman ✌🏻 #desarrolloweb #programacion #programador",shorts,0.0,0.022748,0.000689,22.892237,short,13.514439,16.044222,,,38.174621,79.0,86.057692,6.884937,94.0,False,False,False,False,False
_O6ICkmg1Zg,2026-05-18T12:49:30.314781+00:00,UCyM-2pRapEv6V2q7UNO9icg,Emprende Aprendiendo,Cruzó ESTADOS UNIDOS con UN CENTAVO,shorts,0.0,0.026783,0.000845,20.84674,short,15.628357,18.670502,,,54.811172,98.25,85.576923,50.107788,35.0,False,False,False,False,False
Zqmsoqo2fJs,2026-05-18T12:49:30.314781+00:00,UCyM-2pRapEv6V2q7UNO9icg,Emprende Aprendiendo,¿Qué estás esperando? ¡Emprende YA!,shorts,0.0,0.048638,0.000973,21.811497,short,20.419084,24.6671,,,75.854022,98.25,85.576923,50.107788,35.0,False,True,False,False,False
2FdfXwODkr4,2026-05-18T12:49:30.314781+00:00,UCyM-2pRapEv6V2q7UNO9icg,Emprende Aprendiendo,El hombre que compró su empresa por 1 dólar,shorts,0.0,0.023588,0.00041,22.738649,short,13.989137,16.63654,,,41.384481,98.25,85.576923,50.107788,43.0,True,False,False,False,False
HgD5P0gQxOk,2026-05-18T12:49:30.314781+00:00,UCyM-2pRapEv6V2q7UNO9icg,Emprende Aprendiendo,¿Cómo este youtuber ha cambiado las redes para siempre?,shorts,0.0,0.023355,0.000401,23.782168,short,13.781971,16.384307,,,40.705596,98.25,85.576923,50.107788,55.0,False,True,False,False,False
woNfdYrmVGw,2026-05-18T12:49:30.314781+00:00,UCyM-2pRapEv6V2q7UNO9icg,Emprende Aprendiendo,El anillo que vale más que BANCOS ENTEROS,shorts,0.0,0.032388,0.000274,24.846497,short,17.309528,20.799653,,,54.520775,98.25,85.576923,50.107788,41.0,False,False,False,False,False
sujVZ7316qo,2026-05-18T12:49:30.314781+00:00,UCyM-2pRapEv6V2q7UNO9icg,Emprende Aprendiendo,Millonario limpiando alfombras ¿GRATIS?,shorts,0.0,0.027029,0.000397,25.846601,short,15.383266,18.396608,,,48.770904,98.25,85.576923,50.107788,39.0,False,True,False,False,False
vcL1MMmXeO8,2026-05-18T12:49:30.314781+00:00,UCyM-2pRapEv6V2q7UNO9icg,Emprende Aprendiendo,Nadie se esperaba esto de J Balvin,shorts,0.0,0.022224,0.000563,26.72064,short,12.990409,15.409191,,,41.122479,98.25,85.576923,50.107788,34.0,False,False,False,False,False
HyWpbCUdCr8,2026-05-18T12:49:30.314781+00:00,UCl5-lvQyfILb-l2abPk4Ntg,Inteligencia Artificial,👉🏻 Te dejo la Guía Pro de ChatGPT fijada en los comentarios de este video.,shorts,0.0,0.043839,0.000797,19.112562,short,20.065977,24.199643,,,71.514838,100.0,78.846154,20.102398,74.0,False,False,True,False,False
hCNT8hK1T98,2026-05-18T12:49:30.314781+00:00,UCjSVqRtdOsxQDss_pJpp_Yg,COMPUESTOS Podcast,¿Es Importante El Lenguaje No Verbal? ⭐ #Compuestos #AndresGarza #BárbaraTijerina #LenguajeNoVerbal,shorts,0.0,0.042345,0.0,19.450571,short,19.782397,23.84901,,,49.808591,98.25,88.942308,50.107788,99.0,False,True,False,False,False
xAJcbx5h6wE,2026-05-18T12:49:30.314781+00:00,UCjSVqRtdOsxQDss_pJpp_Yg,COMPUESTOS Podcast,¿Qué Es El Lenguaje No Verbal? 👀 #Compuestos #AndresGarza #BárbaraTijerina #LenguajeNoVerbal,shorts,0.0,0.025579,0.0,19.533626,short,15.29025,18.234741,,,30.83079,98.25,88.942308,50.107788,92.0,False,True,False,False,False
j584RpaMrDg,2026-05-18T12:49:30.314781+00:00,UCl5-lvQyfILb-l2abPk4Ntg,Inteligencia Artificial,👉🏻 Te dejo la Guía Pro de ChatGPT fijada en los comentarios de este video.,shorts,0.0,0.029956,0.000881,18.104761,short,17.264391,20.685041,,,59.795684,100.0,78.846154,20.102398,74.0,False,False,True,False,False
A83vXatD6sY,2026-05-18T12:49:30.314781+00:00,UCl5-lvQyfILb-l2abPk4Ntg,Inteligencia Artificial,👉🏻 Te dejo la Guía Pro de ChatGPT fijada en los comentarios de este video.,shorts,0.0,0.021544,0.000543,18.943916,short,13.355183,15.809163,,,38.676686,100.0,78.846154,20.102398,74.0,False,False,True,False,False
Q4zggacUY6E,2026-05-18T12:49:30.314781+00:00,UCEK0oX3X2yK9y27khCsrNKg,Mis Propias Finanzas,El Mejor Consejo Financiero del VP de Mastercard,shorts,0.0,0.022239,0.000247,18.575779,short,13.721616,16.262696,,,30.132546,93.0,83.173077,11.897063,48.0,False,False,False,False,False
YfEz4a39qS0,2026-05-18T12:49:30.314781+00:00,UCEK0oX3X2yK9y27khCsrNKg,Mis Propias Finanzas,Cómo está cambiando la forma en que gastamos,shorts,0.0,0.031843,0.0,18.908765,short,17.740711,21.290653,,,38.796717,93.0,83.173077,11.897063,44.0,False,False,False,False,False
1HWpBvWbexU,2026-05-18T12:49:30.314781+00:00,UCHMSzZaVrEjK35aYK3J7Htw,Pequeño Cerdo Capitalista,Planificación Inversa | Sofía Contreras te lo Explica,shorts,0.0,0.028599,0.000477,18.554865,short,16.610681,19.873765,,,45.237088,75.5,75.480769,32.821342,53.0,False,False,False,False,False
-OmU9HqUNZ0,2026-05-18T12:49:30.314781+00:00,UCjSVqRtdOsxQDss_pJpp_Yg,COMPUESTOS Podcast,"Las Palabras Engañan, El Cuerpo No 🧘🏼 #Compuestos #AndresGarza #BárbaraTijerina #Cuerpo",shorts,0.0,0.039841,0.0,18.471867,short,19.566008,23.56687,,,47.198885,98.25,88.942308,50.107788,87.0,False,False,False,False,False
M_iusAv-K8Y,2026-05-18T12:49:30.314781+00:00,UCP7PV59jal4PobLeo5cSG_Q,Santiago Amat,Estrategia impulsos Trading Bitcoin,shorts,0.0,0.022129,0.008373,18.645582,short,13.644025,16.166581,,,62.34602,72.0,75.0,28.60415,35.0,False,False,False,False,False
sGEEHGc7eyo,2026-05-18T12:49:30.314781+00:00,UCl5-lvQyfILb-l2abPk4Ntg,Inteligencia Artificial,👉🏻 Te dejo la Guía de Gemini Pro  fijada en los comentarios de este video.,shorts,0.0,0.034186,0.000862,17.992724,short,18.516479,22.248633,,,65.039618,100.0,78.846154,20.102398,74.0,False,False,True,False,False
Tu8OUN2WuyU,2026-05-18T12:49:30.314781+00:00,UCEK0oX3X2yK9y27khCsrNKg,Mis Propias Finanzas,IA va a ser tu agente de compras,shorts,0.0,0.027668,0.009881,17.825582,short,16.432697,19.641595,,,61.403841,93.0,83.173077,11.897063,32.0,False,False,True,False,False
FzdGk0ceLCA,2026-05-18T12:49:30.314781+00:00,UCjSVqRtdOsxQDss_pJpp_Yg,COMPUESTOS Podcast,¿Hay Segundas Oportunidades En La Primera Impresión? 😮 #Compuestos #AndresGarza #BárbaraTijerina,shorts,0.0,0.047847,0.0,17.450895,short,20.885552,25.202277,,,54.795684,98.25,88.942308,50.107788,96.0,False,True,False,False,False
ZgcrZ8qm0-w,2026-05-18T12:49:30.314781+00:00,UCiqJoWIT-vm-hJoXilFGiUQ,Inversión Inteligente - Alain Cortés,¡No tengas miedo! VOO es para el largo plazo,shorts,0.0,0.022248,0.002342,17.846879,short,13.847816,16.41079,,,54.9454,91.25,74.519231,50.107788,44.0,False,False,False,False,False
mbtA5CBh5qk,2026-05-18T12:49:30.314781+00:00,UCP7PV59jal4PobLeo5cSG_Q,Santiago Amat,Estrategia gaps más velas de indecisión,shorts,0.0,0.112299,0.053476,17.517365,short,23.749414,28.783082,,,97.487992,72.0,75.0,28.60415,39.0,False,False,False,False,False
iGaMJCi8mAk,2026-05-18T12:49:30.314781+00:00,UCyM-2pRapEv6V2q7UNO9icg,Emprende Aprendiendo,Pasó de FUNDADORA a COMPETENCIA,shorts,0.0,0.026795,0.000324,17.846531,short,16.041989,19.153501,,,46.69682,98.25,85.576923,50.107788,31.0,False,False,False,False,False
Dic-fJdWqhY,2026-05-18T12:49:30.314781+00:00,UCjSVqRtdOsxQDss_pJpp_Yg,COMPUESTOS Podcast,¿Cómo Transmitir Confianza? 🤝🏼 #Compuestos #AndresGarza #BárbaraTijerina #Confianza,shorts,0.0,0.039535,0.0,16.450779,short,19.873096,23.920838,,,46.920103,98.25,88.942308,50.107788,83.0,False,True,False,False,False
H5KmfCor3mc,2026-05-18T12:49:30.314781+00:00,UCjSVqRtdOsxQDss_pJpp_Yg,COMPUESTOS Podcast,¿Cómo Tener Aura? 💫 #Compuestos #AndresGarza #BárbaraTijerina #Aura,shorts,0.0,0.043636,0.003636,16.534031,short,20.465375,24.662596,,,76.640031,98.25,88.942308,50.107788,67.0,False,True,False,False,False
WFOEVVlOH8s,2026-05-18T12:49:30.314781+00:00,UCjSVqRtdOsxQDss_pJpp_Yg,COMPUESTOS Podcast,¿Qué Tan Importante Es Gesticular Con Las Manos? 👐🏼 #Compuestos #AndresGarza #BárbaraTijerina #Manos,shorts,0.0,0.046083,0.0,15.45064,short,21.078846,25.409718,,,53.530842,98.25,88.942308,50.107788,100.0,False,True,False,False,False
q_ynGwBIxLk,2026-05-18T12:49:30.314781+00:00,UCl5-lvQyfILb-l2abPk4Ntg,Inteligencia Artificial,👉🏻 Te dejo la Guía Pro de ChatGPT fijada en los comentarios de este video.,shorts,0.0,0.028974,0.000344,13.970837,short,17.76052,21.229441,,,49.86667,100.0,78.846154,20.102398,74.0,False,False,True,False,False
AnhXe6C7RcY,2026-05-18T12:49:30.314781+00:00,UCjSVqRtdOsxQDss_pJpp_Yg,COMPUESTOS Podcast,¿Por Qué El Silencio Incomoda? 🤫 #Compuestos #AndresGarza #BárbaraTijerina #Silencio,shorts,0.0,0.065268,0.0,14.534263,short,22.920373,27.692394,,,62.648033,98.25,88.942308,50.107788,84.0,False,True,False,False,False
39rirHnSBZ4,2026-05-18T12:49:30.314781+00:00,UCiqJoWIT-vm-hJoXilFGiUQ,Inversión Inteligente - Alain Cortés,¿Se elimina tu deuda del Buró de Crédito?,shorts,0.0,0.024096,0.0,14.451045,short,15.560316,18.490449,,,36.246382,91.25,74.519231,50.107788,41.0,False,True,False,True,False
bbv1p_j1P8Y,2026-05-18T12:49:30.314781+00:00,UCiqJoWIT-vm-hJoXilFGiUQ,Inversión Inteligente - Alain Cortés,¡Revolut vs Banco Plata! ¿Quién da más rendimiento?,shorts,0.0,0.024915,0.001133,14.530756,short,15.920799,18.942849,,,55.502963,91.25,74.519231,50.107788,51.0,False,True,False,True,False
yveo9j8JZts,2026-05-18T12:49:30.314781+00:00,UCiqJoWIT-vm-hJoXilFGiUQ,Inversión Inteligente - Alain Cortés,Leva: La Sofipo con el mejor interés,shorts,0.0,0.030377,0.0,14.829564,short,18.093065,21.664734,,,48.099763,91.25,74.519231,50.107788,36.0,False,False,False,False,False
Duk_kOhIimU,2026-05-18T12:49:30.314781+00:00,UCyM-2pRapEv6V2q7UNO9icg,Emprende Aprendiendo,El hombre que se hizo famoso gracias a la paja...,shorts,0.0,0.026148,0.000574,13.794795,short,16.712798,19.915461,,,49.882158,98.25,85.576923,50.107788,49.0,False,False,False,False,False
eAwkhxinCOc,2026-05-18T12:49:30.314781+00:00,UCyM-2pRapEv6V2q7UNO9icg,Emprende Aprendiendo,De experimentos en casa a serie de NETFLIX,shorts,0.0,0.022832,0.000144,14.768187,short,14.799704,17.546709,,,34.56982,98.25,85.576923,50.107788,42.0,False,False,False,False,False
3c9Oq8VyMpg,2026-05-18T12:49:30.314781+00:00,UCEK0oX3X2yK9y27khCsrNKg,Mis Propias Finanzas,¿Es buena estrategia invertir en todo tu dinero en CDTs?,shorts,0.0,0.058602,0.01172,11.946948,short,23.327793,28.131579,,,88.23141,93.0,83.173077,11.897063,56.0,False,True,False,True,False
