creative_package_id,content_format,hook_id,hook_text,hook_type,expected_use,risk
cp_4371_0eeb477d5a,shorts,cp_4371_0eeb477d5a_h1,¿Qué cambia realmente con repackage_idea?,question_hook,intro,low
cp_4371_0eeb477d5a,shorts,cp_4371_0eeb477d5a_h2,"Muchos simplifican repackage_idea, pero hay matices críticos.",contrast_hook,intro,medium
cp_4371_0eeb477d5a,shorts,cp_4371_0eeb477d5a_h3,Los datos recientes de repackage_idea muestran una señal accionable.,data_hook,intro,low
cp_4371_0eeb477d5a,shorts,cp_4371_0eeb477d5a_h4,Error común: ejecutar repackage_idea sin validar evidencia.,mistake_hook,middle,medium
cp_4371_0eeb477d5a,shorts,cp_4371_0eeb477d5a_h5,En este video saldrás con un plan claro sobre repackage_idea.,promise_hook,intro,low
cp_4371_0eeb477d5a,shorts,cp_4371_0eeb477d5a_h6,Hay un detalle de repackage_idea que cambia toda la decisión.,curiosity_hook,intro,medium
cp_4373_c372d34928,videos,cp_4373_c372d34928_h1,¿Qué cambia realmente con repackage_idea?,question_hook,intro,low
cp_4373_c372d34928,videos,cp_4373_c372d34928_h2,"Muchos simplifican repackage_idea, pero hay matices críticos.",contrast_hook,intro,medium
cp_4373_c372d34928,videos,cp_4373_c372d34928_h3,Los datos recientes de repackage_idea muestran una señal accionable.,data_hook,intro,low
cp_4373_c372d34928,videos,cp_4373_c372d34928_h4,Error común: ejecutar repackage_idea sin validar evidencia.,mistake_hook,middle,medium
cp_4373_c372d34928,videos,cp_4373_c372d34928_h5,En este video saldrás con un plan claro sobre repackage_idea.,promise_hook,intro,low
cp_4373_c372d34928,videos,cp_4373_c372d34928_h6,Hay un detalle de repackage_idea que cambia toda la decisión.,curiosity_hook,intro,medium
cp_4374_56334a4565,shorts,cp_4374_56334a4565_h1,¿Qué cambia realmente con repackage_idea?,question_hook,intro,low
cp_4374_56334a4565,shorts,cp_4374_56334a4565_h2,"Muchos simplifican repackage_idea, pero hay matices críticos.",contrast_hook,intro,medium
cp_4374_56334a4565,shorts,cp_4374_56334a4565_h3,Los datos recientes de repackage_idea muestran una señal accionable.,data_hook,intro,low
cp_4374_56334a4565,shorts,cp_4374_56334a4565_h4,Error común: ejecutar repackage_idea sin validar evidencia.,mistake_hook,middle,medium
cp_4374_56334a4565,shorts,cp_4374_56334a4565_h5,En este video saldrás con un plan claro sobre repackage_idea.,promise_hook,intro,low
cp_4374_56334a4565,shorts,cp_4374_56334a4565_h6,Hay un detalle de repackage_idea que cambia toda la decisión.,curiosity_hook,intro,medium
cp_4375_049dba5513,videos,cp_4375_049dba5513_h1,¿Qué cambia realmente con repackage_idea?,question_hook,intro,low
cp_4375_049dba5513,videos,cp_4375_049dba5513_h2,"Muchos simplifican repackage_idea, pero hay matices críticos.",contrast_hook,intro,medium
cp_4375_049dba5513,videos,cp_4375_049dba5513_h3,Los datos recientes de repackage_idea muestran una señal accionable.,data_hook,intro,low
cp_4375_049dba5513,videos,cp_4375_049dba5513_h4,Error común: ejecutar repackage_idea sin validar evidencia.,mistake_hook,middle,medium
cp_4375_049dba5513,videos,cp_4375_049dba5513_h5,En este video saldrás con un plan claro sobre repackage_idea.,promise_hook,intro,low
cp_4375_049dba5513,videos,cp_4375_049dba5513_h6,Hay un detalle de repackage_idea que cambia toda la decisión.,curiosity_hook,intro,medium
cp_4376_ac28d586cf,shorts,cp_4376_ac28d586cf_h1,¿Qué cambia realmente con repackage_idea?,question_hook,intro,low
cp_4376_ac28d586cf,shorts,cp_4376_ac28d586cf_h2,"Muchos simplifican repackage_idea, pero hay matices críticos.",contrast_hook,intro,medium
cp_4376_ac28d586cf,shorts,cp_4376_ac28d586cf_h3,Los datos recientes de repackage_idea muestran una señal accionable.,data_hook,intro,low
cp_4376_ac28d586cf,shorts,cp_4376_ac28d586cf_h4,Error común: ejecutar repackage_idea sin validar evidencia.,mistake_hook,middle,medium
cp_4376_ac28d586cf,shorts,cp_4376_ac28d586cf_h5,En este video saldrás con un plan claro sobre repackage_idea.,promise_hook,intro,low
cp_4376_ac28d586cf,shorts,cp_4376_ac28d586cf_h6,Hay un detalle de repackage_idea que cambia toda la decisión.,curiosity_hook,intro,medium
cp_4377_fb9822659e,videos,cp_4377_fb9822659e_h1,¿Qué cambia realmente con repackage_idea?,question_hook,intro,low
cp_4377_fb9822659e,videos,cp_4377_fb9822659e_h2,"Muchos simplifican repackage_idea, pero hay matices críticos.",contrast_hook,intro,medium
cp_4377_fb9822659e,videos,cp_4377_fb9822659e_h3,Los datos recientes de repackage_idea muestran una señal accionable.,data_hook,intro,low
cp_4377_fb9822659e,videos,cp_4377_fb9822659e_h4,Error común: ejecutar repackage_idea sin validar evidencia.,mistake_hook,middle,medium
cp_4377_fb9822659e,videos,cp_4377_fb9822659e_h5,En este video saldrás con un plan claro sobre repackage_idea.,promise_hook,intro,low
cp_4377_fb9822659e,videos,cp_4377_fb9822659e_h6,Hay un detalle de repackage_idea que cambia toda la decisión.,curiosity_hook,intro,medium
cp_4378_c05c2a88fb,shorts,cp_4378_c05c2a88fb_h1,¿Qué cambia realmente con repackage_idea?,question_hook,intro,low
cp_4378_c05c2a88fb,shorts,cp_4378_c05c2a88fb_h2,"Muchos simplifican repackage_idea, pero hay matices críticos.",contrast_hook,intro,medium
cp_4378_c05c2a88fb,shorts,cp_4378_c05c2a88fb_h3,Los datos recientes de repackage_idea muestran una señal accionable.,data_hook,intro,low
cp_4378_c05c2a88fb,shorts,cp_4378_c05c2a88fb_h4,Error común: ejecutar repackage_idea sin validar evidencia.,mistake_hook,middle,medium
cp_4378_c05c2a88fb,shorts,cp_4378_c05c2a88fb_h5,En este video saldrás con un plan claro sobre repackage_idea.,promise_hook,intro,low
cp_4378_c05c2a88fb,shorts,cp_4378_c05c2a88fb_h6,Hay un detalle de repackage_idea que cambia toda la decisión.,curiosity_hook,intro,medium
cp_4379_51aa0a784d,videos,cp_4379_51aa0a784d_h1,¿Qué cambia realmente con repackage_idea?,question_hook,intro,low
cp_4379_51aa0a784d,videos,cp_4379_51aa0a784d_h2,"Muchos simplifican repackage_idea, pero hay matices críticos.",contrast_hook,intro,medium
cp_4379_51aa0a784d,videos,cp_4379_51aa0a784d_h3,Los datos recientes de repackage_idea muestran una señal accionable.,data_hook,intro,low
cp_4379_51aa0a784d,videos,cp_4379_51aa0a784d_h4,Error común: ejecutar repackage_idea sin validar evidencia.,mistake_hook,middle,medium
cp_4379_51aa0a784d,videos,cp_4379_51aa0a784d_h5,En este video saldrás con un plan claro sobre repackage_idea.,promise_hook,intro,low
cp_4379_51aa0a784d,videos,cp_4379_51aa0a784d_h6,Hay un detalle de repackage_idea que cambia toda la decisión.,curiosity_hook,intro,medium
cp_4380_26fd06f9b4,videos,cp_4380_26fd06f9b4_h1,¿Qué cambia realmente con repackage_idea?,question_hook,intro,low
cp_4380_26fd06f9b4,videos,cp_4380_26fd06f9b4_h2,"Muchos simplifican repackage_idea, pero hay matices críticos.",contrast_hook,intro,medium
cp_4380_26fd06f9b4,videos,cp_4380_26fd06f9b4_h3,Los datos recientes de repackage_idea muestran una señal accionable.,data_hook,intro,low
cp_4380_26fd06f9b4,videos,cp_4380_26fd06f9b4_h4,Error común: ejecutar repackage_idea sin validar evidencia.,mistake_hook,middle,medium
cp_4380_26fd06f9b4,videos,cp_4380_26fd06f9b4_h5,En este video saldrás con un plan claro sobre repackage_idea.,promise_hook,intro,low
cp_4380_26fd06f9b4,videos,cp_4380_26fd06f9b4_h6,Hay un detalle de repackage_idea que cambia toda la decisión.,curiosity_hook,intro,medium
cp_4381_799346fe94,shorts,cp_4381_799346fe94_h1,¿Qué cambia realmente con repackage_idea?,question_hook,intro,low
cp_4381_799346fe94,shorts,cp_4381_799346fe94_h2,"Muchos simplifican repackage_idea, pero hay matices críticos.",contrast_hook,intro,medium
cp_4381_799346fe94,shorts,cp_4381_799346fe94_h3,Los datos recientes de repackage_idea muestran una señal accionable.,data_hook,intro,low
cp_4381_799346fe94,shorts,cp_4381_799346fe94_h4,Error común: ejecutar repackage_idea sin validar evidencia.,mistake_hook,middle,medium
cp_4381_799346fe94,shorts,cp_4381_799346fe94_h5,En este video saldrás con un plan claro sobre repackage_idea.,promise_hook,intro,low
cp_4381_799346fe94,shorts,cp_4381_799346fe94_h6,Hay un detalle de repackage_idea que cambia toda la decisión.,curiosity_hook,intro,medium
cp_4382_7574246316,videos,cp_4382_7574246316_h1,¿Qué cambia realmente con repackage_idea?,question_hook,intro,low
cp_4382_7574246316,videos,cp_4382_7574246316_h2,"Muchos simplifican repackage_idea, pero hay matices críticos.",contrast_hook,intro,medium
cp_4382_7574246316,videos,cp_4382_7574246316_h3,Los datos recientes de repackage_idea muestran una señal accionable.,data_hook,intro,low
cp_4382_7574246316,videos,cp_4382_7574246316_h4,Error común: ejecutar repackage_idea sin validar evidencia.,mistake_hook,middle,medium
cp_4382_7574246316,videos,cp_4382_7574246316_h5,En este video saldrás con un plan claro sobre repackage_idea.,promise_hook,intro,low
cp_4382_7574246316,videos,cp_4382_7574246316_h6,Hay un detalle de repackage_idea que cambia toda la decisión.,curiosity_hook,intro,medium
cp_4383_9d92a6a7d9,shorts,cp_4383_9d92a6a7d9_h1,¿Qué cambia realmente con repackage_idea?,question_hook,intro,low
cp_4383_9d92a6a7d9,shorts,cp_4383_9d92a6a7d9_h2,"Muchos simplifican repackage_idea, pero hay matices críticos.",contrast_hook,intro,medium
cp_4383_9d92a6a7d9,shorts,cp_4383_9d92a6a7d9_h3,Los datos recientes de repackage_idea muestran una señal accionable.,data_hook,intro,low
cp_4383_9d92a6a7d9,shorts,cp_4383_9d92a6a7d9_h4,Error común: ejecutar repackage_idea sin validar evidencia.,mistake_hook,middle,medium
cp_4383_9d92a6a7d9,shorts,cp_4383_9d92a6a7d9_h5,En este video saldrás con un plan claro sobre repackage_idea.,promise_hook,intro,low
cp_4383_9d92a6a7d9,shorts,cp_4383_9d92a6a7d9_h6,Hay un detalle de repackage_idea que cambia toda la decisión.,curiosity_hook,intro,medium
cp_4384_f3bea28513,videos,cp_4384_f3bea28513_h1,¿Qué cambia realmente con repackage_idea?,question_hook,intro,low
cp_4384_f3bea28513,videos,cp_4384_f3bea28513_h2,"Muchos simplifican repackage_idea, pero hay matices críticos.",contrast_hook,intro,medium
cp_4384_f3bea28513,videos,cp_4384_f3bea28513_h3,Los datos recientes de repackage_idea muestran una señal accionable.,data_hook,intro,low
cp_4384_f3bea28513,videos,cp_4384_f3bea28513_h4,Error común: ejecutar repackage_idea sin validar evidencia.,mistake_hook,middle,medium
cp_4384_f3bea28513,videos,cp_4384_f3bea28513_h5,En este video saldrás con un plan claro sobre repackage_idea.,promise_hook,intro,low
cp_4384_f3bea28513,videos,cp_4384_f3bea28513_h6,Hay un detalle de repackage_idea que cambia toda la decisión.,curiosity_hook,intro,medium
cp_4385_a535dea67b,videos,cp_4385_a535dea67b_h1,¿Qué cambia realmente con repackage_idea?,question_hook,intro,low
cp_4385_a535dea67b,videos,cp_4385_a535dea67b_h2,"Muchos simplifican repackage_idea, pero hay matices críticos.",contrast_hook,intro,medium
cp_4385_a535dea67b,videos,cp_4385_a535dea67b_h3,Los datos recientes de repackage_idea muestran una señal accionable.,data_hook,intro,low
cp_4385_a535dea67b,videos,cp_4385_a535dea67b_h4,Error común: ejecutar repackage_idea sin validar evidencia.,mistake_hook,middle,medium
cp_4385_a535dea67b,videos,cp_4385_a535dea67b_h5,En este video saldrás con un plan claro sobre repackage_idea.,promise_hook,intro,low
cp_4385_a535dea67b,videos,cp_4385_a535dea67b_h6,Hay un detalle de repackage_idea que cambia toda la decisión.,curiosity_hook,intro,medium
cp_4386_11f2c8f302,videos,cp_4386_11f2c8f302_h1,¿Qué cambia realmente con repackage_idea?,question_hook,intro,low
cp_4386_11f2c8f302,videos,cp_4386_11f2c8f302_h2,"Muchos simplifican repackage_idea, pero hay matices críticos.",contrast_hook,intro,medium
cp_4386_11f2c8f302,videos,cp_4386_11f2c8f302_h3,Los datos recientes de repackage_idea muestran una señal accionable.,data_hook,intro,low
cp_4386_11f2c8f302,videos,cp_4386_11f2c8f302_h4,Error común: ejecutar repackage_idea sin validar evidencia.,mistake_hook,middle,medium
cp_4386_11f2c8f302,videos,cp_4386_11f2c8f302_h5,En este video saldrás con un plan claro sobre repackage_idea.,promise_hook,intro,low
cp_4386_11f2c8f302,videos,cp_4386_11f2c8f302_h6,Hay un detalle de repackage_idea que cambia toda la decisión.,curiosity_hook,intro,medium
cp_4387_3e88d37e49,videos,cp_4387_3e88d37e49_h1,¿Qué cambia realmente con repackage_idea?,question_hook,intro,low
cp_4387_3e88d37e49,videos,cp_4387_3e88d37e49_h2,"Muchos simplifican repackage_idea, pero hay matices críticos.",contrast_hook,intro,medium
cp_4387_3e88d37e49,videos,cp_4387_3e88d37e49_h3,Los datos recientes de repackage_idea muestran una señal accionable.,data_hook,intro,low
cp_4387_3e88d37e49,videos,cp_4387_3e88d37e49_h4,Error común: ejecutar repackage_idea sin validar evidencia.,mistake_hook,middle,medium
cp_4387_3e88d37e49,videos,cp_4387_3e88d37e49_h5,En este video saldrás con un plan claro sobre repackage_idea.,promise_hook,intro,low
cp_4387_3e88d37e49,videos,cp_4387_3e88d37e49_h6,Hay un detalle de repackage_idea que cambia toda la decisión.,curiosity_hook,intro,medium
cp_4388_ea5b171ade,videos,cp_4388_ea5b171ade_h1,¿Qué cambia realmente con repackage_idea?,question_hook,intro,low
cp_4388_ea5b171ade,videos,cp_4388_ea5b171ade_h2,"Muchos simplifican repackage_idea, pero hay matices críticos.",contrast_hook,intro,medium
cp_4388_ea5b171ade,videos,cp_4388_ea5b171ade_h3,Los datos recientes de repackage_idea muestran una señal accionable.,data_hook,intro,low
cp_4388_ea5b171ade,videos,cp_4388_ea5b171ade_h4,Error común: ejecutar repackage_idea sin validar evidencia.,mistake_hook,middle,medium
cp_4388_ea5b171ade,videos,cp_4388_ea5b171ade_h5,En este video saldrás con un plan claro sobre repackage_idea.,promise_hook,intro,low
cp_4388_ea5b171ade,videos,cp_4388_ea5b171ade_h6,Hay un detalle de repackage_idea que cambia toda la decisión.,curiosity_hook,intro,medium
cp_4389_7b1f4b2d32,videos,cp_4389_7b1f4b2d32_h1,¿Qué cambia realmente con tema clave?,question_hook,intro,low
cp_4389_7b1f4b2d32,videos,cp_4389_7b1f4b2d32_h2,"Muchos simplifican tema clave, pero hay matices críticos.",contrast_hook,intro,medium
cp_4389_7b1f4b2d32,videos,cp_4389_7b1f4b2d32_h3,Los datos recientes de tema clave muestran una señal accionable.,data_hook,intro,low
cp_4389_7b1f4b2d32,videos,cp_4389_7b1f4b2d32_h4,Error común: ejecutar tema clave sin validar evidencia.,mistake_hook,middle,medium
cp_4389_7b1f4b2d32,videos,cp_4389_7b1f4b2d32_h5,En este video saldrás con un plan claro sobre tema clave.,promise_hook,intro,low
cp_4389_7b1f4b2d32,videos,cp_4389_7b1f4b2d32_h6,Hay un detalle de tema clave que cambia toda la decisión.,curiosity_hook,intro,medium
cp_4390_7cac4b4823,shorts,cp_4390_7cac4b4823_h1,¿Qué cambia realmente con repackage_idea?,question_hook,intro,low
cp_4390_7cac4b4823,shorts,cp_4390_7cac4b4823_h2,"Muchos simplifican repackage_idea, pero hay matices críticos.",contrast_hook,intro,medium
cp_4390_7cac4b4823,shorts,cp_4390_7cac4b4823_h3,Los datos recientes de repackage_idea muestran una señal accionable.,data_hook,intro,low
cp_4390_7cac4b4823,shorts,cp_4390_7cac4b4823_h4,Error común: ejecutar repackage_idea sin validar evidencia.,mistake_hook,middle,medium
cp_4390_7cac4b4823,shorts,cp_4390_7cac4b4823_h5,En este video saldrás con un plan claro sobre repackage_idea.,promise_hook,intro,low
cp_4390_7cac4b4823,shorts,cp_4390_7cac4b4823_h6,Hay un detalle de repackage_idea que cambia toda la decisión.,curiosity_hook,intro,medium
cp_4391_ea43511ad2,shorts,cp_4391_ea43511ad2_h1,¿Qué cambia realmente con repackage_idea?,question_hook,intro,low
cp_4391_ea43511ad2,shorts,cp_4391_ea43511ad2_h2,"Muchos simplifican repackage_idea, pero hay matices críticos.",contrast_hook,intro,medium
cp_4391_ea43511ad2,shorts,cp_4391_ea43511ad2_h3,Los datos recientes de repackage_idea muestran una señal accionable.,data_hook,intro,low
cp_4391_ea43511ad2,shorts,cp_4391_ea43511ad2_h4,Error común: ejecutar repackage_idea sin validar evidencia.,mistake_hook,middle,medium
cp_4391_ea43511ad2,shorts,cp_4391_ea43511ad2_h5,En este video saldrás con un plan claro sobre repackage_idea.,promise_hook,intro,low
cp_4391_ea43511ad2,shorts,cp_4391_ea43511ad2_h6,Hay un detalle de repackage_idea que cambia toda la decisión.,curiosity_hook,intro,medium
cp_4392_5b865e07e4,videos,cp_4392_5b865e07e4_h1,¿Qué cambia realmente con repackage_idea?,question_hook,intro,low
cp_4392_5b865e07e4,videos,cp_4392_5b865e07e4_h2,"Muchos simplifican repackage_idea, pero hay matices críticos.",contrast_hook,intro,medium
cp_4392_5b865e07e4,videos,cp_4392_5b865e07e4_h3,Los datos recientes de repackage_idea muestran una señal accionable.,data_hook,intro,low
cp_4392_5b865e07e4,videos,cp_4392_5b865e07e4_h4,Error común: ejecutar repackage_idea sin validar evidencia.,mistake_hook,middle,medium
cp_4392_5b865e07e4,videos,cp_4392_5b865e07e4_h5,En este video saldrás con un plan claro sobre repackage_idea.,promise_hook,intro,low
cp_4392_5b865e07e4,videos,cp_4392_5b865e07e4_h6,Hay un detalle de repackage_idea que cambia toda la decisión.,curiosity_hook,intro,medium
cp_4393_87b37a9ee9,videos,cp_4393_87b37a9ee9_h1,¿Qué cambia realmente con repackage_idea?,question_hook,intro,low
cp_4393_87b37a9ee9,videos,cp_4393_87b37a9ee9_h2,"Muchos simplifican repackage_idea, pero hay matices críticos.",contrast_hook,intro,medium
cp_4393_87b37a9ee9,videos,cp_4393_87b37a9ee9_h3,Los datos recientes de repackage_idea muestran una señal accionable.,data_hook,intro,low
cp_4393_87b37a9ee9,videos,cp_4393_87b37a9ee9_h4,Error común: ejecutar repackage_idea sin validar evidencia.,mistake_hook,middle,medium
cp_4393_87b37a9ee9,videos,cp_4393_87b37a9ee9_h5,En este video saldrás con un plan claro sobre repackage_idea.,promise_hook,intro,low
cp_4393_87b37a9ee9,videos,cp_4393_87b37a9ee9_h6,Hay un detalle de repackage_idea que cambia toda la decisión.,curiosity_hook,intro,medium
cp_4394_67905ddbdd,videos,cp_4394_67905ddbdd_h1,¿Qué cambia realmente con repackage_idea?,question_hook,intro,low
cp_4394_67905ddbdd,videos,cp_4394_67905ddbdd_h2,"Muchos simplifican repackage_idea, pero hay matices críticos.",contrast_hook,intro,medium
cp_4394_67905ddbdd,videos,cp_4394_67905ddbdd_h3,Los datos recientes de repackage_idea muestran una señal accionable.,data_hook,intro,low
cp_4394_67905ddbdd,videos,cp_4394_67905ddbdd_h4,Error común: ejecutar repackage_idea sin validar evidencia.,mistake_hook,middle,medium
